15/12/2014;44,5;44,5;53,3;52,1;45;40,9;46,1;46,9;48,1;45,9;46,4;47,2;53,8;57,4;59,3;60,9;60,9;62,2;61,5;62,8;63;62,3;62,8;63;63,4;64,1;63,9;63,4;64,4;64,4;64,9;64,4;64,4;64,1;64,7;64,5;64,4;65,2;65,2;66,1;66,1;66,9;66,4;66,7;66,9;66,4;65,8;66,7;65,6;66,3;64,7;64,9;66,3;67,2;67,1;68;68;68,9;68,9;68,8;67,5;66,6;58,4;51,3;50,5;47,8;46,1;48,9;58,5;57,6;55,1;52,4;47,8;48,6;47;41,7;41,2;40,4;37,7;36,3;28,9;23,5;14,1;10,5;11,4;10;12,5;10,8;10,9;13,1;10,9;11,7;12;12,8;10,6;10,8
16/12/2014;11,2;36,8;38,4;37,3;42;33,5;33,5;41,8;36;36;41,7;34,9;31,1;33,6;32,7;34,3;34,1;35,2;36,8;35,8;36,5;38,2;38,5;39;39,3;39,6;39,9;40,9;40,7;42,1;45;45,1;45,9;45,1;46,6;47,8;50,3;49,1;49,2;50,5;51;51,1;51,8;51,8;52,4;51,8;51,8;51,4;52,4;52,4;52,6;51,3;43,9;40,7;38,2;38,2;34,3;36,6;38,5;26,5;26,5;25,1;23,2;26,1;28,1;28,1;28,7;31,9;32,2;32,1;33;33,8;33;31,3;32,4;32,5;36,9;37,3;42;42,3;42,8;42;40,6;40,4;39,6;44,8;42;40,3;38,4;34,6;33,5;32,1;31;31,1;34,9;30,2
17/12/2014;29,4;25,9;25;24,5;22,9;21,5;21,7;21,5;21,8;21,7;18;20,5;29,8;48,6;62,6;58,5;59,8;56,3;56,2;52,9;52,1;49,7;60,9;52,9;54;52,4;50,2;49,6;51,1;51,3;44,4;45,1;44,2;44,7;47,5;46,6;47,5;50,2;51,9;52,6;53,3;52,9;53,5;53,5;54,9;54,4;54,3;54,8;54,6;55,1;55,4;56,2;56,5;55,9;56;56,5;57,1;58,1;58,4;58,7;59,2;59,3;59,8;58,7;59,6;58,9;54,3;57,9;57;52,4;45,9;48,6;45,9;43,6;40,6;40,9;39,5;36,5;41,8;43,4;44,5;45,9;45,8;44;43,3;41,8;41,5;40,9;40,6;38,7;38,8;38,2;33,5;33;32,8;33,5
18/12/2014;33,6;32,8;33,9;31,4;31,3;30;29,1;30,5;28,9;28;30,8;28,6;28,7;30,2;31,4;31,7;31,3;30,3;31,4;31,9;33,3;36,9;38,5;40,7;41,5;42,3;43,6;43,9;43,9;44,4;44,4;45,8;46,6;46,6;47,2;47,2;45,5;45;44,4;42,9;44;44,8;41,8;42,8;43,3;44,4;45,8;47,7;48,9;49,2;50,2;48,8;48,6;48,8;49,2;50,2;50,8;50,8;51,3;51,3;52,4;52,6;52,9;51,6;52,4;53;53,3;53,5;53;54;49,4;45,9;45;43,1;40,3;39,8;39,2;39,2;39,5;37,6;34,7;38,2;41,8;40,1;41,5;43,1;37,3;39,9;36,9;34,4;32,7;25,7;24,2;28,6;29,5;30,8
19/12/2014;31,7;34,9;38,5;37,3;37,1;37,4;39,9;40,6;39,9;42,3;44;45,6;46,7;48,9;50,3;52,9;53,8;53,8;51,8;51,3;52,2;51,9;51,1;51,6;51;50,8;51,3;53,3;54;54,3;55,2;56,3;56,8;57,4;57,1;58,7;59,6;59,8;60,3;60,3;61,2;60,4;61,4;61,4;61,9;61,5;61,5;61,9;61,5;61,5;61,7;62,8;63,6;63;63,4;62,3;61,9;63,4;63,4;64,5;63,9;64,9;63,9;63;62,8;63,1;54,3;51,8;50,2;47,2;43,7;45,8;45,3;45,5;42,9;41,4;40,1;45,3;47,5;45,3;45,8;43,4;42,8;41,2;35,8;35,7;36;32,7;29,5;35,8;35,7;16,4;18,8;17,9;19,9;20,2
20/12/2014;20,9;19,6;35,7;38,2;41;42,1;41,4;39,9;27;36,3;35,2;33,6;30,6;34,3;33,3;33,8;38,5;42,8;41,8;47,8;47,5;52,9;52,4;53,5;53,5;54,1;55,1;54,1;53,2;60,3;62;62,8;61,5;61,7;61,4;61,9;61,9;61,1;61,7;61,9;62;64,7;64,2;65,2;65,5;64,5;63,9;61,5;60,3;59,5;58,9;59;62,6;60,1;63,6;63,4;63,3;63,1;63;63,7;64,9;64,5;64,9;64,1;64,9;64,2;64,2;63,4;62;60,8;60,8;61,1;60,3;60,3;59,2;56,7;56,3;54,4;52,2;47,5;51,1;49,7;48,3;46,9;46,6;40,7;47,5;48,1;46,6;50,2;48,8;49,6;48;47,3;46,9;47,3
21/12/2014;49,2;49,6;49,4;52,2;51,4;52,1;52,1;52,1;52,4;53,8;53,5;52,6;52,2;54;54,3;54,1;54,1;52,1;52,4;52,2;52,1;51,4;51,8;48,1;44,4;45,5;57,6;58,7;60;61,9;63,7;63,1;62;58,2;57,6;58,2;59,2;61,5;63,1;65,5;66,4;67,8;65;64,1;61,4;59,3;58,9;56;54,9;52,2;52,2;51,8;50,8;49,1;46,2;46,1;44;42,9;41;39,5;39,2;35,2;35,4;46,2;46,6;43,9;41,2;44,4;45,1;39,3;40,9;43,4;45,3;46,6;47,3;49,2;54,8;59,8;54,4;55,5;50;54;57,6;58,5;57;57,3;59,2;59,3;57,8;58,7;57,4;57,1;56,3;57,1;57,3;57,6
